Numer pojazdu,Nazwa pojazdu,Numer rejestracyjny,Numer kierowcy,Nazwisko kierowcy,ID pracownika,Czas rozpoczęcia,Przesunięcie strefy czasowej,Strefa czasowa,Status,Szerokość geograficzna,Długość geograficzna,Adres,Miasto,Województwo,Kod pocztowy,Prędkość,Ograniczenie prędkości,Nagłówek,Drogomierz,Czas delta,Czas delta (w sekundach),Odległość Delta,Zakumulowany czas,Łączny czas (w sekundach),Zakumulowana odległość,Numery ID miejsca,Nazwy miejsca,Zapłon,Dzienna zakumulowana odległość,ESN,Jest zasobem,Typ paliwa
1,1. Berlingo Serwis,PP4502N,,,,2023-02-15 19:55:37,1,CET,Zapłon włączony,53.172147,18.054763,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,109893,23G 55m 05S,86105,0,23G 55m 05S,86105,0,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-15 19:55:43,1,CET,Zapłon wyłączony,53.172147,18.054763,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,109893,00m 00S,0,0,23G 55m 05S,86105,0,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-15 19:55:48,1,CET,Zapłon włączony,53.172147,18.054763,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,109893,00m 05S,5,0,23G 55m 10S,86110,0,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-15 19:55:52,1,CET,Zapłon wyłączony,53.172147,18.054763,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,109893,00m 00S,0,0,23G 55m 10S,86110,0,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-16 21:27:34,1,CET,Zapłon włączony,53.172172,18.054878,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Południowy wschód,109893,25G 31m 42S,91902,0,25G 31m 42S,91902,0,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-16 21:28:05,1,CET,Start biegu jałowego,53.172172,18.054878,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Południowy wschód,109893,00m 01S,1,0,25G 31m 43S,91903,0,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-16 21:30:03,1,CET,Koniec biegu jałowego,53.167373,18.054342,"E261, 85-689 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-689,103,,Południe,109894,00m 28S,28,1,25G 32m 11S,91931,1,,,Zapłon włączony,1,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-16 21:37:37,1,CET,Start biegu jałowego,53.172417,18.054793,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,109902,00m 26S,26,0,25G 32m 37S,91957,9,,,Zapłon włączony,9,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-16 21:37:49,1,CET,Koniec biegu jałowego,53.172417,18.054793,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,0,,Północny wschód,109902,00m 00S,0,0,25G 32m 37S,91957,9,,,Zapłon włączony,9,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-16 21:37:49,1,CET,Zapłon wyłączony,53.172417,18.054793,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,109902,00m 00S,0,0,25G 32m 37S,91957,9,,,Zapłon włączony,9,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-17 20:03:59,1,CET,Zapłon włączony,53.172507,18.054802,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,109902,22G 26m 10S,80770,0,22G 26m 10S,80770,9,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-17 20:04:29,1,CET,Start biegu jałowego,53.172507,18.054802,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,109902,00m 30S,30,0,22G 26m 40S,80800,9,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-17 20:05:00,1,CET,Koniec biegu jałowego,53.172533,18.054197,"Bielska 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,16,,Zachód,109902,00m 01S,1,0,22G 26m 41S,80801,9,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-17 20:06:27,1,CET,Start biegu jałowego,53.175548,18.05657,"Aleja Armii Krajowej, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,109903,00m 28S,28,0,22G 27m 09S,80829,10,,,Zapłon włączony,1,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-17 20:06:28,1,CET,Koniec biegu jałowego,53.175548,18.05657,"Aleja Armii Krajowej, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,53,,Północny wschód,109903,00m 00S,0,0,22G 27m 09S,80829,10,,,Zapłon włączony,1,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-17 20:35:22,1,CET,Zapłon wyłączony,53.030772,18.018683,"Bydgoska, 86-061, Poland",,Kujawsko-Pomorskie,86-061,,,Południowy wschód,109949,00m 13S,13,0,22G 27m 22S,80842,56,,,Zapłon włączony,47,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-17 20:45:00,1,CET,Zapłon włączony,53.030772,18.018683,"Bydgoska, 86-061, Poland",,Kujawsko-Pomorskie,86-061,,,Południowy wschód,109949,09m 38S,578,0,22G 37m 00S,81420,56,,,Zapłon włączony,47,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-17 21:11:29,1,CET,Zapłon wyłączony,53.17783,18.06067,"Ziołowa 2, 86-031 Osielsko, Poland",Osielsko,Kujawsko-Pomorskie,86-031,,,Południowy zachód,109995,00m 08S,8,0,22G 37m 08S,81428,102,,,Zapłon włączony,93,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-17 21:15:12,1,CET,Zapłon włączony,53.177833,18.060672,"Ziołowa 2, 86-031 Osielsko, Poland",Osielsko,Kujawsko-Pomorskie,86-031,,,Południowy zachód,109995,03m 43S,223,0,22G 40m 51S,81651,102,,,Zapłon włączony,93,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-17 21:17:36,1,CET,Start biegu jałowego,53.172457,18.053992,"Bielska 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Wschód,109996,00m 01S,1,0,22G 40m 52S,81652,103,,,Zapłon włączony,94,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-17 21:18:11,1,CET,Koniec biegu jałowego,53.172448,18.054838,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,0,,Północny wschód,109996,00m 05S,5,0,22G 40m 57S,81657,103,,,Zapłon włączony,94,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-17 21:18:11,1,CET,Zapłon wyłączony,53.172448,18.054838,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,109996,00m 00S,0,0,22G 40m 57S,81657,103,,,Zapłon włączony,94,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-20 08:27:48,1,CET,Zapłon włączony,53.172528,18.054742,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,109996,59G 09m 37S,212977,0,59G 09m 37S,212977,103,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-20 08:30:08,1,CET,Start biegu jałowego,53.172512,18.053587,"Bielska, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Zachód,109996,00m 20S,20,0,59G 09m 57S,212997,103,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-20 08:31:06,1,CET,Koniec biegu jałowego,53.176028,18.057067,"Aleja Armii Krajowej, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,62,,Północny wschód,109997,00m 28S,28,1,59G 10m 25S,213025,104,,,Zapłon włączony,1,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-20 08:33:54,1,CET,Zapłon wyłączony,53.189417,18.06838,"Kolonijna 11, 86-031 Osielsko, Poland",Osielsko,Kujawsko-Pomorskie,86-031,,,Północ,109999,00m 09S,9,0,59G 10m 34S,213034,106,,,Zapłon włączony,3,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-20 08:37:09,1,CET,Zapłon włączony,53.189417,18.06838,"Kolonijna 11, 86-031 Osielsko, Poland",Osielsko,Kujawsko-Pomorskie,86-031,,,Północ,109999,03m 15S,195,0,59G 13m 49S,213229,106,,,Zapłon włączony,3,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-20 08:37:39,1,CET,Start biegu jałowego,53.189405,18.068377,"Kolonijna 11, 86-031 Osielsko, Poland",Osielsko,Kujawsko-Pomorskie,86-031,,,Zachód,109999,00m 30S,30,0,59G 14m 19S,213259,106,,,Zapłon włączony,3,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-20 08:38:18,1,CET,Koniec biegu jałowego,53.189163,18.069673,"Kolonijna 5, 86-031 Osielsko, Poland",Osielsko,Kujawsko-Pomorskie,86-031,20,,Południe,109999,00m 09S,9,0,59G 14m 28S,213268,106,,,Zapłon włączony,3,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-20 08:44:55,1,CET,Zapłon wyłączony,53.172477,18.054737,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,110003,00m 24S,24,0,59G 14m 52S,213292,110,,,Zapłon włączony,7,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-21 13:52:33,1,CET,Zapłon włączony,53.172455,18.0547,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północny wschód,110003,29G 07m 38S,104858,0,29G 07m 38S,104858,110,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-21 13:52:41,1,CET,Zapłon wyłączony,53.172472,18.054718,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Południe,110003,00m 00S,0,0,29G 07m 38S,104858,110,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-21 13:52:44,1,CET,Zapłon włączony,53.172472,18.054718,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Południe,110003,00m 03S,3,0,29G 07m 41S,104861,110,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-21 13:52:49,1,CET,Zapłon wyłączony,53.172472,18.054718,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Południe,110003,00m 00S,0,0,29G 07m 41S,104861,110,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-21 13:52:59,1,CET,Zapłon włączony,53.172472,18.054718,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Południe,110003,00m 10S,10,0,29G 07m 51S,104871,110,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-21 13:53:33,1,CET,Zapłon wyłączony,53.172558,18.054692,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Północ,110004,00m 04S,4,0,29G 07m 55S,104875,111,,,Zapłon włączony,1,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-22 12:46:10,1,CET,Zapłon włączony,53.17248,18.054752,"Aleja Armii Krajowej 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Południe,110004,22G 52m 37S,82357,0,22G 52m 37S,82357,111,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-22 12:46:41,1,CET,Zapłon wyłączony,53.1725,18.05438,"Bielska 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Południe,110004,00m 09S,9,0,22G 52m 46S,82366,111,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-22 12:49:23,1,CET,Zapłon włączony,53.172503,18.054388,"Bielska 250, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Południe,110004,02m 42S,162,0,22G 55m 28S,82528,111,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-22 12:50:35,1,CET,Start biegu jałowego,53.172488,18.053528,"Bielska, 86-031 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,86-031,,,Zachód,110004,00m 12S,12,0,22G 55m 40S,82540,111,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-22 12:51:36,1,CET,Koniec biegu jałowego,53.168405,18.053683,"E261, 85-689 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-689,86,,Południe,110004,00m 01S,1,0,22G 55m 41S,82541,111,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-22 12:58:32,1,CET,Start biegu jałowego,53.130823,18.057313,"DK80, 85-726 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-726,,,Wschód,110010,00m 00S,0,0,22G 55m 41S,82541,117,,,Zapłon włączony,6,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-22 12:59:12,1,CET,Koniec biegu jałowego,53.130143,18.061902,"DK80, 85-726 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-726,48,,Wschód,110010,00m 10S,10,0,22G 55m 51S,82551,117,,,Zapłon włączony,6,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-22 13:01:43,1,CET,Zapłon wyłączony,53.128202,18.061728,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,110011,00m 26S,26,0,22G 56m 17S,82577,118,,,Zapłon włączony,7,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 07:35:00,1,CET,Zapłon włączony,53.12824,18.061828,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,110011,18G 33m 17S,66797,0,18G 33m 17S,66797,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 07:35:30,1,CET,Start biegu jałowego,53.12824,18.061828,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,110011,00m 00S,0,0,18G 33m 17S,66797,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 07:43:42,1,CET,Koniec biegu jałowego,53.128242,18.061878,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,0,,Zachód,110011,00m 12S,12,0,18G 33m 29S,66809,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 07:43:42,1,CET,Zapłon wyłączony,53.128242,18.061878,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,110011,00m 00S,0,0,18G 33m 29S,66809,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 07:49:19,1,CET,Zapłon włączony,53.128242,18.061878,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,110011,05m 37S,337,0,18G 39m 06S,67146,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 07:49:49,1,CET,Start biegu jałowego,53.128238,18.061888,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,110011,00m 30S,30,0,18G 39m 36S,67176,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 07:49:51,1,CET,Koniec biegu jałowego,53.128238,18.061888,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,0,,Zachód,110011,00m 02S,2,0,18G 39m 38S,67178,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 07:49:51,1,CET,Zapłon wyłączony,53.128238,18.061888,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,110011,00m 00S,0,0,18G 39m 38S,67178,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 08:06:07,1,CET,Zapłon włączony,53.128238,18.061888,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,110011,16m 16S,976,0,18G 55m 54S,68154,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 08:06:37,1,CET,Start biegu jałowego,53.128238,18.061888,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,110011,00m 30S,30,0,18G 56m 24S,68184,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 08:08:13,1,CET,Koniec biegu jałowego,53.128238,18.061888,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,0,,Zachód,110011,00m 06S,6,0,18G 56m 30S,68190,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 08:08:13,1,CET,Zapłon wyłączony,53.128238,18.061888,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,110011,00m 00S,0,0,18G 56m 30S,68190,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 08:12:45,1,CET,Zapłon włączony,53.128238,18.061888,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,110011,04m 32S,272,0,19G 01m 02S,68462,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 08:14:32,1,CET,Start biegu jałowego,53.127662,18.060723,"Karola Szajnochy 13, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Południe,110011,00m 17S,17,0,19G 01m 19S,68479,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 08:18:59,1,CET,Koniec biegu jałowego,53.1286,18.064468,"Boczna 31, 85-734 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-734,54,,Wschód,110011,00m 27S,27,0,19G 01m 46S,68506,118,,,Zapłon włączony,0,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 08:22:08,1,CET,Start biegu jałowego,53.126427,18.084557,"Fordońska 160, 85-752 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-752,,,Północny wschód,110014,00m 05S,5,0,19G 01m 51S,68511,121,,,Zapłon włączony,3,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 08:23:06,1,CET,Koniec biegu jałowego,53.1267,18.089073,"Dźwigowa, 85-752 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-752,59,,Wschód,110014,00m 28S,28,0,19G 02m 19S,68539,121,,,Zapłon włączony,3,862261042708904,0,Nie ustawiono
1,1. Berlingo Serwis,PP4502N,,,,2023-02-23 08:27:57,1,CET,Start biegu jałowego,53.118583,18.109668,"Przemysłowa 34, 85-758 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-758,,,Południowy zachód,110016,00m 21S,21,0,19G 02m 40S,68560,123,,,Zapłon włączony,5,862261042708904,0,Nie ustawiono
